,Suburb,Type,Price,Method,SellerG,Date,Distance,Postcode,Regionname,Propertycount,Year,Month,Quarter,Year_Quarter
214,Altona,t,650000,SP,Williams,2016-11-12,13.8,3018.0,Western Metropolitan,5301.0,2016,11,4,2016-Q4
215,Altona,u,730000,SP,Barlow,2016-08-13,13.8,3018.0,Western Metropolitan,5301.0,2016,8,3,2016-Q3
216,Altona,t,916500,S,hockingstuart,2016-08-13,13.8,3018.0,Western Metropolitan,5301.0,2016,8,3,2016-Q3
217,Altona,h,635000,S,Sweeney,2016-05-14,13.8,3018.0,Western Metropolitan,5301.0,2016,5,2,2016-Q2
218,Altona,u,620000,SP,hockingstuart,2016-05-14,13.8,3018.0,Western Metropolitan,5301.0,2016,5,2,2016-Q2
219,Altona,u,447000,S,Burnham,2016-10-15,13.8,3018.0,Western Metropolitan,5301.0,2016,10,4,2016-Q4
220,Altona,u,730000,SP,Barlow,2016-04-16,13.8,3018.0,Western Metropolitan,5301.0,2016,4,2,2016-Q2
221,Altona,h,678000,S,hockingstuart,2016-04-16,13.8,3018.0,Western Metropolitan,5301.0,2016,4,2,2016-Q2
222,Altona,u,580000,PI,Biggin,2016-07-16,13.8,3018.0,Western Metropolitan,5301.0,2016,7,3,2016-Q3
223,Altona,h,712000,S,hockingstuart,2016-09-17,13.8,3018.0,Western Metropolitan,5301.0,2016,9,3,2016-Q3
224,Altona,h,840000,SP,Greg,2017-03-18,13.8,3018.0,Western Metropolitan,5301.0,2017,3,1,2017-Q1
225,Altona,h,980000,S,Barlow,2016-11-19,13.8,3018.0,Western Metropolitan,5301.0,2016,11,4,2016-Q4
226,Altona,h,1000000,S,Barlow,2016-11-19,13.8,3018.0,Western Metropolitan,5301.0,2016,11,4,2016-Q4
227,Altona,t,605100,S,hockingstuart,2016-05-22,13.8,3018.0,Western Metropolitan,5301.0,2016,5,2,2016-Q2
228,Altona,h,880000,PI,Barlow,2016-08-22,13.8,3018.0,Western Metropolitan,5301.0,2016,8,3,2016-Q3
229,Altona,u,577000,S,Williams,2016-04-23,13.8,3018.0,Western Metropolitan,5301.0,2016,4,2,2016-Q2
230,Altona,h,1030000,S,Barlow,2017-02-25,13.8,3018.0,Western Metropolitan,5301.0,2017,2,1,2017-Q1
231,Altona,u,605000,S,Barlow,2017-02-25,13.8,3018.0,Western Metropolitan,5301.0,2017,2,1,2017-Q1
232,Altona,h,685000,S,Barlow,2017-02-25,13.8,3018.0,Western Metropolitan,5301.0,2017,2,1,2017-Q1
233,Altona,h,753000,S,Barlow,2016-06-27,13.8,3018.0,Western Metropolitan,5301.0,2016,6,2,2016-Q2
234,Altona,h,857000,SP,hockingstuart,2016-11-27,13.8,3018.0,Western Metropolitan,5301.0,2016,11,4,2016-Q4
235,Altona,h,1500000,S,Barlow,2016-05-28,13.8,3018.0,Western Metropolitan,5301.0,2016,5,2,2016-Q2
236,Altona,u,730000,SP,Barlow,2016-05-28,13.8,3018.0,Western Metropolitan,5301.0,2016,5,2,2016-Q2
237,Altona,h,900000,S,Sweeney,2016-05-28,13.8,3018.0,Western Metropolitan,5301.0,2016,5,2,2016-Q2
238,Altona,h,740000,S,Greg,2016-08-28,13.8,3018.0,Western Metropolitan,5301.0,2016,8,3,2016-Q3
239,Altona,h,931000,S,Sweeney,2016-08-28,13.8,3018.0,Western Metropolitan,5301.0,2016,8,3,2016-Q3
240,Altona,h,535600,SP,Compton,2016-07-30,13.8,3018.0,Western Metropolitan,5301.0,2016,7,3,2016-Q3
241,Altona North,h,1085000,S,FN,2016-09-03,11.1,3025.0,Western Metropolitan,5132.0,2016,9,3,2016-Q3
242,Altona North,h,781000,S,Jas,2016-09-03,11.1,3025.0,Western Metropolitan,5132.0,2016,9,3,2016-Q3
243,Altona North,h,857500,S,hockingstuart,2016-09-03,11.1,3025.0,Western Metropolitan,5132.0,2016,9,3,2016-Q3
244,Altona North,h,960000,S,Sweeney,2017-03-04,11.1,3025.0,Western Metropolitan,5132.0,2017,3,1,2017-Q1
245,Altona North,h,750000,SP,Jas,2017-03-04,11.1,3025.0,Western Metropolitan,5132.0,2017,3,1,2017-Q1
246,Altona North,t,421000,S,hockingstuart,2017-03-04,11.1,3025.0,Western Metropolitan,5132.0,2017,3,1,2017-Q1
247,Altona North,h,1405000,S,Sweeney,2017-03-04,11.1,3025.0,Western Metropolitan,5132.0,2017,3,1,2017-Q1
248,Altona North,h,683000,S,FN,2016-06-04,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
249,Altona North,h,623000,S,Sweeney,2016-06-04,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
250,Altona North,h,720000,VB,Greg,2016-08-06,11.1,3025.0,Western Metropolitan,5132.0,2016,8,3,2016-Q3
251,Altona North,t,780000,S,hockingstuart,2016-05-07,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
252,Altona North,u,720000,S,hockingstuart,2016-05-07,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
253,Altona North,h,705000,SP,Village,2016-05-07,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
254,Altona North,h,588000,S,Williams,2016-05-07,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
255,Altona North,h,720000,VB,hockingstuart,2016-05-07,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
256,Altona North,h,710000,PI,Village,2016-11-07,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
257,Altona North,h,550000,SP,RT,2016-11-07,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
258,Altona North,u,640000,VB,hockingstuart,2016-11-07,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
259,Altona North,h,537500,SP,hockingstuart,2016-11-07,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
260,Altona North,h,875000,SP,Jas,2016-10-08,11.1,3025.0,Western Metropolitan,5132.0,2016,10,4,2016-Q4
261,Altona North,h,800000,S,Barlow,2016-10-08,11.1,3025.0,Western Metropolitan,5132.0,2016,10,4,2016-Q4
262,Altona North,t,713500,S,Greg,2016-09-10,11.1,3025.0,Western Metropolitan,5132.0,2016,9,3,2016-Q3
263,Altona North,h,700000,VB,Jas,2016-12-10,11.1,3025.0,Western Metropolitan,5132.0,2016,12,4,2016-Q4
264,Altona North,h,551000,SP,RT,2016-12-10,11.1,3025.0,Western Metropolitan,5132.0,2016,12,4,2016-Q4
265,Altona North,h,685000,SP,Greg,2016-12-10,11.1,3025.0,Western Metropolitan,5132.0,2016,12,4,2016-Q4
266,Altona North,t,640000,S,Williams,2017-03-11,11.1,3025.0,Western Metropolitan,5132.0,2017,3,1,2017-Q1
267,Altona North,h,650000,SP,Williams,2016-06-12,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
268,Altona North,h,925000,SP,RT,2016-11-12,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
269,Altona North,t,670000,VB,Greg,2016-05-14,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
270,Altona North,h,680000,SP,Hunter,2016-05-14,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
271,Altona North,h,765000,S,Greg,2016-05-14,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
272,Altona North,h,675000,S,hockingstuart,2016-05-14,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
273,Altona North,h,708000,S,Greg,2016-10-15,11.1,3025.0,Western Metropolitan,5132.0,2016,10,4,2016-Q4
274,Altona North,t,656000,SP,Gunn&Co,2016-10-15,11.1,3025.0,Western Metropolitan,5132.0,2016,10,4,2016-Q4
275,Altona North,h,883000,S,hockingstuart,2016-10-15,11.1,3025.0,Western Metropolitan,5132.0,2016,10,4,2016-Q4
276,Altona North,h,965000,SP,Gunn&Co,2016-10-15,11.1,3025.0,Western Metropolitan,5132.0,2016,10,4,2016-Q4
277,Altona North,h,870000,S,Hunter,2016-10-15,11.1,3025.0,Western Metropolitan,5132.0,2016,10,4,2016-Q4
278,Altona North,h,681000,PI,Village,2016-10-15,11.1,3025.0,Western Metropolitan,5132.0,2016,10,4,2016-Q4
279,Altona North,h,522500,SA,hockingstuart,2016-07-16,11.1,3025.0,Western Metropolitan,5132.0,2016,7,3,2016-Q3
280,Altona North,h,972000,S,Sweeney,2016-09-17,11.1,3025.0,Western Metropolitan,5132.0,2016,9,3,2016-Q3
281,Altona North,t,590000,PI,RT,2016-06-18,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
282,Altona North,h,450000,PI,RT,2016-06-18,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
283,Altona North,h,765000,S,Greg,2016-06-18,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
284,Altona North,h,750000,VB,Greg,2016-06-18,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
285,Altona North,h,680000,S,Sweeney,2016-11-19,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
286,Altona North,t,510000,SP,Williams,2016-11-19,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
287,Altona North,h,770000,SP,hockingstuart,2016-11-19,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
288,Altona North,h,923000,S,Greg,2016-05-22,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
289,Altona North,h,693000,SP,Raine&Horne,2016-05-22,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
290,Altona North,h,620000,SP,Hunter,2016-08-22,11.1,3025.0,Western Metropolitan,5132.0,2016,8,3,2016-Q3
291,Altona North,h,800000,S,Buxton,2016-08-22,11.1,3025.0,Western Metropolitan,5132.0,2016,8,3,2016-Q3
292,Altona North,h,728500,S,Jas,2016-08-22,11.1,3025.0,Western Metropolitan,5132.0,2016,8,3,2016-Q3
293,Altona North,h,931000,S,hockingstuart,2016-08-22,11.1,3025.0,Western Metropolitan,5132.0,2016,8,3,2016-Q3
294,Altona North,h,988000,S,Sweeney,2016-08-22,11.1,3025.0,Western Metropolitan,5132.0,2016,8,3,2016-Q3
295,Altona North,h,590000,SP,RT,2016-04-23,11.1,3025.0,Western Metropolitan,5132.0,2016,4,2,2016-Q2
296,Altona North,h,590000,S,Village,2016-04-23,11.1,3025.0,Western Metropolitan,5132.0,2016,4,2,2016-Q2
297,Altona North,h,610000,S,RT,2016-09-24,11.1,3025.0,Western Metropolitan,5132.0,2016,9,3,2016-Q3
298,Altona North,h,815000,S,hockingstuart,2017-02-25,11.1,3025.0,Western Metropolitan,5132.0,2017,2,1,2017-Q1
299,Altona North,h,970000,S,Greg,2017-02-25,11.1,3025.0,Western Metropolitan,5132.0,2017,2,1,2017-Q1
300,Altona North,h,840000,S,hockingstuart,2016-07-26,11.1,3025.0,Western Metropolitan,5132.0,2016,7,3,2016-Q3
301,Altona North,h,840000,S,Sweeney,2016-07-26,11.1,3025.0,Western Metropolitan,5132.0,2016,7,3,2016-Q3
302,Altona North,h,760000,S,Hunter,2016-06-27,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
303,Altona North,h,852500,S,RT,2016-06-27,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
304,Altona North,t,847500,S,RT,2016-06-27,11.1,3025.0,Western Metropolitan,5132.0,2016,6,2,2016-Q2
305,Altona North,h,1200000,SP,RT,2016-11-27,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
306,Altona North,h,630000,S,RT,2016-11-27,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
307,Altona North,h,700000,SP,Hunter,2016-11-27,11.1,3025.0,Western Metropolitan,5132.0,2016,11,4,2016-Q4
308,Altona North,h,625000,PI,Hunter,2016-05-28,11.1,3025.0,Western Metropolitan,5132.0,2016,5,2,2016-Q2
309,Altona North,u,292000,S,Jas,2016-08-28,11.1,3025.0,Western Metropolitan,5132.0,2016,8,3,2016-Q3
310,Altona North,t,640000,PI,hockingstuart,2016-08-28,11.1,3025.0,Western Metropolitan,5132.0,2016,8,3,2016-Q3
311,Altona North,h,800000,SP,RT,2016-07-30,11.1,3025.0,Western Metropolitan,5132.0,2016,7,3,2016-Q3
312,Armadale,u,599000,S,Jellis,2016-09-03,6.3,3143.0,Southern Metropolitan,4836.0,2016,9,3,2016-Q3
313,Armadale,u,550000,VB,Noel,2016-12-03,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
314,Armadale,u,995000,S,Marshall,2016-12-03,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
315,Armadale,t,1205000,S,Jellis,2016-12-03,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
316,Armadale,h,2675000,S,Marshall,2016-12-03,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
317,Armadale,h,1939000,S,Jellis,2016-12-03,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
318,Armadale,u,421500,S,Biggin,2016-12-03,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
319,Armadale,u,585000,SP,hockingstuart,2016-12-03,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
320,Armadale,h,2050000,S,Marshall,2017-03-04,6.3,3143.0,Southern Metropolitan,4836.0,2017,3,1,2017-Q1
321,Armadale,h,1870000,S,Hodges,2017-03-04,6.3,3143.0,Southern Metropolitan,4836.0,2017,3,1,2017-Q1
322,Armadale,u,678000,S,hockingstuart,2017-03-04,6.3,3143.0,Southern Metropolitan,4836.0,2017,3,1,2017-Q1
323,Armadale,t,1918000,SP,Jellis,2017-03-04,6.3,3143.0,Southern Metropolitan,4836.0,2017,3,1,2017-Q1
324,Armadale,u,660000,SP,hockingstuart,2017-03-04,6.3,3143.0,Southern Metropolitan,4836.0,2017,3,1,2017-Q1
325,Armadale,h,2050000,S,Marshall,2017-03-04,6.3,3143.0,Southern Metropolitan,4836.0,2017,3,1,2017-Q1
326,Armadale,u,700000,VB,Jellis,2016-06-04,6.3,3143.0,Southern Metropolitan,4836.0,2016,6,2,2016-Q2
327,Armadale,u,3625000,S,Jellis,2016-06-04,6.3,3143.0,Southern Metropolitan,4836.0,2016,6,2,2016-Q2
328,Armadale,h,3000000,VB,Jellis,2016-06-04,6.3,3143.0,Southern Metropolitan,4836.0,2016,6,2,2016-Q2
329,Armadale,h,1930000,S,Jellis,2016-08-06,6.3,3143.0,Southern Metropolitan,4836.0,2016,8,3,2016-Q3
330,Armadale,h,1525000,PI,Jellis,2016-05-07,6.3,3143.0,Southern Metropolitan,4836.0,2016,5,2,2016-Q2
331,Armadale,u,735000,PI,Marshall,2016-05-07,6.3,3143.0,Southern Metropolitan,4836.0,2016,5,2,2016-Q2
332,Armadale,u,825000,S,Jellis,2016-05-07,6.3,3143.0,Southern Metropolitan,4836.0,2016,5,2,2016-Q2
333,Armadale,t,1586000,S,RT,2016-05-07,6.3,3143.0,Southern Metropolitan,4836.0,2016,5,2,2016-Q2
334,Armadale,u,645000,S,Marshall,2016-10-08,6.3,3143.0,Southern Metropolitan,4836.0,2016,10,4,2016-Q4
335,Armadale,h,1435000,SP,Jellis,2016-10-08,6.3,3143.0,Southern Metropolitan,4836.0,2016,10,4,2016-Q4
336,Armadale,u,280000,PI,hockingstuart,2016-09-10,6.3,3143.0,Southern Metropolitan,4836.0,2016,9,3,2016-Q3
337,Armadale,u,400000,PI,hockingstuart,2016-12-10,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
338,Armadale,h,1780000,S,Marshall,2016-12-10,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
339,Armadale,u,592500,S,hockingstuart,2016-12-10,6.3,3143.0,Southern Metropolitan,4836.0,2016,12,4,2016-Q4
340,Armadale,h,1210000,S,Marshall,2016-11-12,6.3,3143.0,Southern Metropolitan,4836.0,2016,11,4,2016-Q4
341,Armadale,h,2801000,S,Marshall,2016-11-12,6.3,3143.0,Southern Metropolitan,4836.0,2016,11,4,2016-Q4
342,Armadale,u,390000,S,Jellis,2016-05-14,6.3,3143.0,Southern Metropolitan,4836.0,2016,5,2,2016-Q2
343,Armadale,h,1800000,PI,RT,2016-10-15,6.3,3143.0,Southern Metropolitan,4836.0,2016,10,4,2016-Q4
344,Armadale,h,2200000,PI,Jellis,2016-10-15,6.3,3143.0,Southern Metropolitan,4836.0,2016,10,4,2016-Q4
345,Armadale,u,324000,S,Jellis,2016-04-16,6.3,3143.0,Southern Metropolitan,4836.0,2016,4,2,2016-Q2
346,Armadale,h,5525000,S,Marshall,2016-09-17,6.3,3143.0,Southern Metropolitan,4836.0,2016,9,3,2016-Q3
347,Armadale,h,1125000,S,RT,2016-09-17,6.3,3143.0,Southern Metropolitan,4836.0,2016,9,3,2016-Q3
348,Armadale,h,2250000,S,Marshall,2016-09-17,6.3,3143.0,Southern Metropolitan,4836.0,2016,9,3,2016-Q3
349,Armadale,h,2360000,S,hockingstuart,2017-03-18,6.3,3143.0,Southern Metropolitan,4836.0,2017,3,1,2017-Q1
350,Armadale,h,1900000,VB,Jellis,2017-03-18,6.3,3143.0,Southern Metropolitan,4836.0,2017,3,1,2017-Q1
351,Armadale,u,440000,SP,Jellis,2017-03-18,6.3,3143.0,Southern Metropolitan,4836.0,2017,3,1,2017-Q1
352,Armadale,u,490000,PI,Ray,2016-06-18,6.3,3143.0,Southern Metropolitan,4836.0,2016,6,2,2016-Q2
353,Armadale,h,2365000,S,Marshall,2016-06-18,6.3,3143.0,Southern Metropolitan,4836.0,2016,6,2,2016-Q2
354,Armadale,h,1300000,VB,Jellis,2016-06-18,6.3,3143.0,Southern Metropolitan,4836.0,2016,6,2,2016-Q2
355,Armadale,u,732000,S,Gary,2016-06-18,6.3,3143.0,Southern Metropolitan,4836.0,2016,6,2,2016-Q2
356,Armadale,u,704000,SP,Greg,2016-11-19,6.3,3143.0,Southern Metropolitan,4836.0,2016,11,4,2016-Q4
357,Armadale,u,620000,VB,Marshall,2016-11-19,6.3,3143.0,Southern Metropolitan,4836.0,2016,11,4,2016-Q4
358,Armadale,h,1900000,S,Marshall,2016-05-22,6.3,3143.0,Southern Metropolitan,4836.0,2016,5,2,2016-Q2
359,Armadale,u,315000,SP,Fletchers,2016-08-22,6.3,3143.0,Southern Metropolitan,4836.0,2016,8,3,2016-Q3
360,Armadale,h,1992000,S,Jellis,2016-04-23,6.3,3143.0,Southern Metropolitan,4836.0,2016,4,2,2016-Q2
361,Armadale,u,450000,PI,hockingstuart,2016-09-24,6.3,3143.0,Southern Metropolitan,4836.0,2016,9,3,2016-Q3
362,Armadale,u,710000,S,Jellis,2017-02-25,6.3,3143.0,Southern Metropolitan,4836.0,2017,2,1,2017-Q1
363,Armadale,u,872000,S,Jellis,2017-02-25,6.3,3143.0,Southern Metropolitan,4836.0,2017,2,1,2017-Q1
364,Armadale,u,598000,S,hockingstuart,2017-02-25,6.3,3143.0,Southern Metropolitan,4836.0,2017,2,1,2017-Q1
365,Armadale,h,1285000,S,Marshall,2017-02-25,6.3,3143.0,Southern Metropolitan,4836.0,2017,2,1,2017-Q1
366,Armadale,h,3660000,S,Jellis,2017-02-25,6.3,3143.0,Southern Metropolitan,4836.0,2017,2,1,2017-Q1
367,Armadale,u,520000,S,hockingstuart,2016-06-27,6.3,3143.0,Southern Metropolitan,4836.0,2016,6,2,2016-Q2
368,Armadale,h,2760000,S,Marshall,2016-06-27,6.3,3143.0,Southern Metropolitan,4836.0,2016,6,2,2016-Q2
369,Armadale,u,690000,VB,Jellis,2016-11-27,6.3,3143.0,Southern Metropolitan,4836.0,2016,11,4,2016-Q4
370,Armadale,h,3625000,S,Jellis,2016-11-27,6.3,3143.0,Southern Metropolitan,4836.0,2016,11,4,2016-Q4
371,Armadale,h,4200000,VB,Kay,2016-11-27,6.3,3143.0,Southern Metropolitan,4836.0,2016,11,4,2016-Q4
372,Armadale,t,1101000,S,Jellis,2016-11-27,6.3,3143.0,Southern Metropolitan,4836.0,2016,11,4,2016-Q4
373,Armadale,h,3512500,S,Marshall,2016-11-27,6.3,3143.0,Southern Metropolitan,4836.0,2016,11,4,2016-Q4
374,Armadale,h,2000000,PI,Marshall,2016-05-28,6.3,3143.0,Southern Metropolitan,4836.0,2016,5,2,2016-Q2
375,Armadale,u,869000,S,Jellis,2016-05-28,6.3,3143.0,Southern Metropolitan,4836.0,2016,5,2,2016-Q2
376,Armadale,u,577000,S,Jellis,2016-08-28,6.3,3143.0,Southern Metropolitan,4836.0,2016,8,3,2016-Q3
377,Armadale,h,2865000,S,Marshall,2016-08-28,6.3,3143.0,Southern Metropolitan,4836.0,2016,8,3,2016-Q3
378,Armadale,h,2810000,S,Marshall,2016-08-28,6.3,3143.0,Southern Metropolitan,4836.0,2016,8,3,2016-Q3
379,Armadale,u,565000,S,Ray,2016-08-28,6.3,3143.0,Southern Metropolitan,4836.0,2016,8,3,2016-Q3
380,Armadale,u,567000,S,hockingstuart,2016-08-28,6.3,3143.0,Southern Metropolitan,4836.0,2016,8,3,2016-Q3
381,Armadale,u,546000,SP,hockingstuart,2016-07-30,6.3,3143.0,Southern Metropolitan,4836.0,2016,7,3,2016-Q3
382,Armadale,u,471500,S,Ray,2016-07-30,6.3,3143.0,Southern Metropolitan,4836.0,2016,7,3,2016-Q3
383,Ascot Vale,u,455000,S,Nelson,2016-09-03,5.9,3032.0,Western Metropolitan,6567.0,2016,9,3,2016-Q3
384,Ascot Vale,h,940000,S,Nelson,2016-12-03,5.9,3032.0,Western Metropolitan,6567.0,2016,12,4,2016-Q4
385,Ascot Vale,u,467000,SP,Brad,2016-12-03,5.9,3032.0,Western Metropolitan,6567.0,2016,12,4,2016-Q4
386,Ascot Vale,h,895000,S,Nelson,2016-02-04,5.9,3032.0,Western Metropolitan,6567.0,2016,2,1,2016-Q1
387,Ascot Vale,h,1380000,SP,Nelson,2017-03-04,5.9,3032.0,Western Metropolitan,6567.0,2017,3,1,2017-Q1
388,Ascot Vale,u,490000,VB,Jellis,2017-03-04,5.9,3032.0,Western Metropolitan,6567.0,2017,3,1,2017-Q1
389,Ascot Vale,h,1850000,S,Brad,2017-03-04,5.9,3032.0,Western Metropolitan,6567.0,2017,3,1,2017-Q1
390,Ascot Vale,h,1284000,S,Woodards,2017-03-04,5.9,3032.0,Western Metropolitan,6567.0,2017,3,1,2017-Q1
391,Ascot Vale,h,971000,SP,Nelson,2016-06-04,5.9,3032.0,Western Metropolitan,6567.0,2016,6,2,2016-Q2
392,Ascot Vale,h,710000,PI,Nelson,2016-06-04,5.9,3032.0,Western Metropolitan,6567.0,2016,6,2,2016-Q2
393,Ascot Vale,h,2425000,PI,Brad,2016-06-04,5.9,3032.0,Western Metropolitan,6567.0,2016,6,2,2016-Q2
394,Ascot Vale,h,750000,SP,Maddison,2016-06-04,5.9,3032.0,Western Metropolitan,6567.0,2016,6,2,2016-Q2
395,Ascot Vale,h,840000,S,Brad,2016-06-04,5.9,3032.0,Western Metropolitan,6567.0,2016,6,2,2016-Q2
396,Ascot Vale,h,1053000,S,Nelson,2016-08-06,5.9,3032.0,Western Metropolitan,6567.0,2016,8,3,2016-Q3
397,Ascot Vale,h,1377000,S,Nelson,2016-08-06,5.9,3032.0,Western Metropolitan,6567.0,2016,8,3,2016-Q3
398,Ascot Vale,h,970000,S,Brad,2016-05-07,5.9,3032.0,Western Metropolitan,6567.0,2016,5,2,2016-Q2
399,Ascot Vale,h,940000,S,Nelson,2016-05-07,5.9,3032.0,Western Metropolitan,6567.0,2016,5,2,2016-Q2
400,Ascot Vale,h,751000,PI,Nelson,2016-05-07,5.9,3032.0,Western Metropolitan,6567.0,2016,5,2,2016-Q2
401,Ascot Vale,h,950000,SP,Raine,2016-05-07,5.9,3032.0,Western Metropolitan,6567.0,2016,5,2,2016-Q2
402,Ascot Vale,u,685000,S,Brad,2016-11-07,5.9,3032.0,Western Metropolitan,6567.0,2016,11,4,2016-Q4
403,Ascot Vale,h,1230000,S,Nelson,2016-10-08,5.9,3032.0,Western Metropolitan,6567.0,2016,10,4,2016-Q4
404,Ascot Vale,h,636500,S,Jellis,2016-10-08,5.9,3032.0,Western Metropolitan,6567.0,2016,10,4,2016-Q4
405,Ascot Vale,h,910000,S,Raine,2016-10-08,5.9,3032.0,Western Metropolitan,6567.0,2016,10,4,2016-Q4
406,Ascot Vale,h,872500,PI,Jellis,2016-10-08,5.9,3032.0,Western Metropolitan,6567.0,2016,10,4,2016-Q4
407,Ascot Vale,h,770000,PI,Nelson,2016-09-10,5.9,3032.0,Western Metropolitan,6567.0,2016,9,3,2016-Q3
408,Ascot Vale,t,490000,PI,Alexkarbon,2016-09-10,5.9,3032.0,Western Metropolitan,6567.0,2016,9,3,2016-Q3
409,Ascot Vale,h,960000,S,Walshe,2016-12-10,5.9,3032.0,Western Metropolitan,6567.0,2016,12,4,2016-Q4
410,Ascot Vale,h,890000,SP,Raine,2016-12-10,5.9,3032.0,Western Metropolitan,6567.0,2016,12,4,2016-Q4
411,Ascot Vale,h,965000,S,Nelson,2016-12-10,5.9,3032.0,Western Metropolitan,6567.0,2016,12,4,2016-Q4
412,Ascot Vale,h,1200000,PI,Nelson,2017-02-11,5.9,3032.0,Western Metropolitan,6567.0,2017,2,1,2017-Q1
413,Ascot Vale,h,1440000,S,Nelson,2017-02-11,5.9,3032.0,Western Metropolitan,6567.0,2017,2,1,2017-Q1
414,Ascot Vale,h,955000,S,Woodards,2017-03-11,5.9,3032.0,Western Metropolitan,6567.0,2017,3,1,2017-Q1
415,Ascot Vale,u,450000,VB,Nelson,2016-11-12,5.9,3032.0,Western Metropolitan,6567.0,2016,11,4,2016-Q4
416,Ascot Vale,h,801000,S,Jellis,2016-11-12,5.9,3032.0,Western Metropolitan,6567.0,2016,11,4,2016-Q4
417,Ascot Vale,h,770000,SP,Rendina,2016-11-12,5.9,3032.0,Western Metropolitan,6567.0,2016,11,4,2016-Q4
418,Ascot Vale,h,1000000,PI,Brad,2016-11-12,5.9,3032.0,Western Metropolitan,6567.0,2016,11,4,2016-Q4
419,Ascot Vale,h,1435000,S,Nelson,2016-11-12,5.9,3032.0,Western Metropolitan,6567.0,2016,11,4,2016-Q4
420,Ascot Vale,u,390000,S,Alexkarbon,2016-11-12,5.9,3032.0,Western Metropolitan,6567.0,2016,11,4,2016-Q4
421,Ascot Vale,h,1425000,PI,Jellis,2016-08-13,5.9,3032.0,Western Metropolitan,6567.0,2016,8,3,2016-Q3
422,Ascot Vale,h,925000,S,Nelson,2016-08-13,5.9,3032.0,Western Metropolitan,6567.0,2016,8,3,2016-Q3
423,Ascot Vale,h,1340000,S,Nelson,2016-05-14,5.9,3032.0,Western Metropolitan,6567.0,2016,5,2,2016-Q2
424,Ascot Vale,h,955000,S,Brad,2016-05-14,5.9,3032.0,Western Metropolitan,6567.0,2016,5,2,2016-Q2
425,Ascot Vale,h,1075000,PI,Jellis,2016-05-14,5.9,3032.0,Western Metropolitan,6567.0,2016,5,2,2016-Q2
426,Ascot Vale,h,1100000,VB,Nelson,2016-10-15,5.9,3032.0,Western Metropolitan,6567.0,2016,10,4,2016-Q4
427,Ascot Vale,h,1255000,S,Nelson,2016-10-15,5.9,3032.0,Western Metropolitan,6567.0,2016,10,4,2016-Q4
428,Ascot Vale,h,1483000,S,Brad,2016-10-15,5.9,3032.0,Western Metropolitan,6567.0,2016,10,4,2016-Q4
